IDNr,Genus,Species,Cultivar,Dutch,English,From_where,Rootstock_species,Rootstock_source,Date_seeded,Date_grafted,Date_planted,Date_sold,Price,Size,Pot,Picture_filename,Comment,Customer,Long,Lat
21-1677,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1678,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1679,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1680,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1681,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1682,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1683,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1684,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1685,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1686,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1687,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1688,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1689,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1690,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1691,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1692,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1693,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1694,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1695,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1696,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1697,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1698,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1699,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1700,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1701,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1702,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1703,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1704,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1705,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1706,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1707,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1708,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1709,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1710,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1711,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1712,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1713,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1714,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1715,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1716,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1717,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1718,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1719,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1720,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1721,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1722,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1723,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1724,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1725,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1726,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1727,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1728,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1729,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1730,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1731,Castanea,sativa,Vincent van Gogh,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-22,2021-04-12,,30,,C3,,58x op 1/0 onderstammen in C3 uit tafel 3,,,
21-1732,Juglans,regia,Plovdivski,Walnoot,Walnut,Clemenshof,Juglans regia,Kwekerij culinair,,2021-03-22,2021-04-12,,,,C3,,2x Plovdivski,,,
21-1733,Juglans,regia,Plovdivski,Walnoot,Walnut,Clemenshof,Juglans regia,Kwekerij culinair,,2021-03-22,2021-04-12,,,,C3,,2x Plovdivski,,,
21-1734,Juglans,regia,Drjankovski,Walnoot,Walnut,Clemenshof,Juglans regia,Kwekerij culinair,,2021-03-22,2021-04-12,,,,C3,,1x Drjankovski,,,
21-1735,Castanea,mollissima,Geënt op C.pumila,Chinese tamme kastanje,Chinese sweet chestnut,Route9,Castanea pumila,Kwekerij culinair,,2021-03-22,2021-04-12,,30,,C3,,2x C. mollissima op C. pumila onderstam – experimenteel,,,
21-1736,Castanea,mollissima,Geënt op C.pumila,Chinese tamme kastanje,Chinese sweet chestnut,Route9,Castanea pumila,Kwekerij culinair,,2021-03-22,2021-04-12,,30,,C3,,2x C. mollissima op C. pumila onderstam – experimenteel,,,
21-1737,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Laak,Castanea sativa x cr.,Kwekerij culinair,,2021-03-22,2021-04-12,,30,,C3,,7x experimenteel op C.s x C.c zaad van ART,,,
21-1738,Castanea,sativa,Marigoule,Tamme kastanje,Chestnut,Zoetewei,Castanea sativa x cr.,Kwekerij culinair,,2021-03-22,2021-04-12,,30,,C3,,7x experimenteel op C.s x C.c zaad van ART,,,
21-1739,Castanea,sativa,Marlhac,Tamme kastanje,Chestnut,Zoetewei,Castanea sativa x cr.,Kwekerij culinair,,2021-03-22,2021-04-12,,30,,C3,,7x experimenteel op C.s x C.c zaad van ART,,,
21-1740,Castanea,sativa,Marlhac,Tamme kastanje,Chestnut,Zoetewei,Castanea sativa x cr.,Kwekerij culinair,,2021-03-22,2021-04-12,,30,,C3,,7x experimenteel op C.s x C.c zaad van ART,,,
21-1741,Castanea,sativa,Marlhac,Tamme kastanje,Chestnut,Zoetewei,Castanea sativa x cr.,Kwekerij culinair,,2021-03-22,2021-04-12,,30,,C3,,7x experimenteel op C.s x C.c zaad van ART,,,
21-1742,Castanea,sativa,Bouche de Betizac,Tamme kastanje,Chestnut,Zoetewei,Castanea sativa x cr.,Kwekerij culinair,,2021-03-22,2021-04-12,,30,,C3,,7x experimenteel op C.s x C.c zaad van ART,,,
21-1743,Castanea,sativa,Bouche de Betizac,Tamme kastanje,Chestnut,Zoetewei,Castanea sativa x cr.,Kwekerij culinair,,2021-03-22,2021-04-12,,30,,C3,,7x experimenteel op C.s x C.c zaad van ART,,,
21-1744,Castanea,sativa,,Tamme kastanje hakhout,Chestnut coppice,,,J.Aerts,,,,,10,,C3,,11x in C3 van vorig jaar,,,
21-1745,Castanea,sativa,,Tamme kastanje hakhout,Chestnut coppice,,,J.Aerts,,,,,10,,C3,,11x in C3 van vorig jaar,,,
21-1746,Castanea,sativa,,Tamme kastanje hakhout,Chestnut coppice,,,J.Aerts,,,,,10,,C3,,11x in C3 van vorig jaar,,,
21-1747,Castanea,sativa,,Tamme kastanje hakhout,Chestnut coppice,,,J.Aerts,,,,,10,,C3,,11x in C3 van vorig jaar,,,
21-1748,Castanea,sativa,,Tamme kastanje hakhout,Chestnut coppice,,,J.Aerts,,,,,10,,C3,,11x in C3 van vorig jaar,,,
21-1749,Castanea,sativa,,Tamme kastanje hakhout,Chestnut coppice,,,J.Aerts,,,,,10,,C3,,11x in C3 van vorig jaar,,,
21-1750,Castanea,sativa,,Tamme kastanje hakhout,Chestnut coppice,,,J.Aerts,,,,,10,,C3,,11x in C3 van vorig jaar,,,
21-1751,Castanea,sativa,,Tamme kastanje hakhout,Chestnut coppice,,,J.Aerts,,,,,10,,C3,,11x in C3 van vorig jaar,,,
21-1752,Castanea,sativa,,Tamme kastanje hakhout,Chestnut coppice,,,J.Aerts,,,,,10,,C3,,11x in C3 van vorig jaar,,,
21-1753,Castanea,sativa,,Tamme kastanje hakhout,Chestnut coppice,,,J.Aerts,,,,,10,,C3,,11x in C3 van vorig jaar,,,
21-1754,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1755,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1756,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1757,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1758,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1759,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1760,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1761,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1762,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1763,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1764,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1765,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1766,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1767,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1768,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1769,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1770,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1771,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1772,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1773,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1774,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1775,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1776,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1777,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1778,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1779,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1780,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1781,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1782,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1783,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1784,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1785,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1786,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1787,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1788,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1789,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1790,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1791,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1792,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
21-1793,Castanea,sativa,Marron de Lyon,Tamme kastanje,Chestnut,Voedselbos Laakoever,Castanea sativa,PCC van Hasselt,,2021-03-23,2021-04-14,,30,,C3,,72x op 1/0 onderstammen in C3 uit tafel 4 – laatste van dit jaar!,,,
